gid,bld_id,ppty_use,ppty_id,businame,busitype,busiprod,ppty_plt_n,ppty_strn,ppty_addy,busireg_st,busi_regno,busi_inc_y,staf_str,contact,tax_appli,tin_status,tin_no,lt_pd_year,lt_amt_pd,x,y
970,3949,INSTITUTIONAL,I100000968,,MEDIUM,EDUCATION,,,,REGISTERD,13267,18991230,15,,EDUCATIONAL,YES,1110335,,100000,3.178960,6.479383
971,3950,INSTITUTIONAL,I100000969,,MEDIUM,EDUCATION,,,,REGISTERD,13268,18991230,15,,EDUCATIONAL,YES,1110336,,100000,3.179022,6.479169
972,3951,INSTITUTIONAL,I100000970,,MEDIUM,EDUCATION,,,,REGISTERD,13269,18991230,15,,EDUCATIONAL,YES,1110337,,100000,3.179445,6.479142
973,3952,INSTITUTIONAL,I100000971,,MEDIUM,EDUCATION,,,,REGISTERD,13270,18991230,15,,EDUCATIONAL,YES,1110338,,100000,3.178378,6.480326
974,3953,INSTITUTIONAL,I100000972,,MEDIUM,EDUCATION,,,,REGISTERD,13271,18991230,15,,EDUCATIONAL,YES,1110339,,100000,3.176998,6.481074
975,3954,INSTITUTIONAL,I100000973,,MEDIUM,EDUCATION,,,,REGISTERD,13272,18991230,15,,EDUCATIONAL,YES,1110340,,100000,3.176964,6.481204
976,3955,INSTITUTIONAL,I100000974,,MEDIUM,EDUCATION,,,,REGISTERD,13273,18991230,15,,EDUCATIONAL,YES,1110341,,100000,3.177127,6.481162
977,3956,INSTITUTIONAL,I100000975,,MEDIUM,EDUCATION,,,,REGISTERD,13274,18991230,15,,EDUCATIONAL,YES,1110342,,100000,3.177002,6.481282
978,3957,INSTITUTIONAL,I100000976,,MEDIUM,EDUCATION,,,,REGISTERD,13275,18991230,15,,EDUCATIONAL,YES,1110343,,100000,3.177177,6.481247
979,3958,INSTITUTIONAL,I100000977,,MEDIUM,EDUCATION,,,,REGISTERD,13276,18991230,15,,EDUCATIONAL,YES,1110344,,100000,3.177221,6.481351
980,3959,INSTITUTIONAL,I100000978,,MEDIUM,EDUCATION,,,,REGISTERD,13277,18991230,15,,EDUCATIONAL,YES,1110345,,100000,3.177238,6.481404
981,3960,INSTITUTIONAL,I100000979,,MEDIUM,EDUCATION,,,,REGISTERD,13278,18991230,15,,EDUCATIONAL,YES,1110346,,100000,3.177120,6.481510
982,3961,INSTITUTIONAL,I100000980,,MEDIUM,EDUCATION,,,,REGISTERD,13279,18991230,15,,EDUCATIONAL,YES,1110347,,100000,3.177164,6.481583
983,3962,INSTITUTIONAL,I100000981,,MEDIUM,EDUCATION,,,,REGISTERD,13280,18991230,15,,EDUCATIONAL,YES,1110348,,100000,3.177551,6.480923
984,3963,INSTITUTIONAL,I100000982,,MEDIUM,EDUCATION,,,,REGISTERD,13281,18991230,15,,EDUCATIONAL,YES,1110349,,100000,3.177348,6.481146
985,3964,INSTITUTIONAL,I100000983,,MEDIUM,EDUCATION,,,,REGISTERD,13282,18991230,15,,EDUCATIONAL,YES,1110350,,100000,3.177487,6.481272
986,3965,INSTITUTIONAL,I100000984,,MEDIUM,EDUCATION,,,,REGISTERD,13283,18991230,15,,EDUCATIONAL,YES,1110351,,100000,3.177702,6.481192
987,3966,INSTITUTIONAL,I100000985,,MEDIUM,EDUCATION,,,,REGISTERD,13284,18991230,15,,EDUCATIONAL,YES,1110352,,100000,3.177738,6.481295
988,3967,INSTITUTIONAL,I100000986,,MEDIUM,EDUCATION,,,,REGISTERD,13285,18991230,15,,EDUCATIONAL,YES,1110353,,100000,3.177619,6.481352
989,3968,INSTITUTIONAL,I100000987,,MEDIUM,EDUCATION,,,,REGISTERD,13286,18991230,15,,EDUCATIONAL,YES,1110354,,100000,3.177392,6.481645
990,3969,INSTITUTIONAL,I100000988,,MEDIUM,EDUCATION,,,,REGISTERD,13287,18991230,15,,EDUCATIONAL,YES,1110355,,100000,3.177531,6.481676
991,3970,INSTITUTIONAL,I100000989,,MEDIUM,EDUCATION,,,,REGISTERD,13288,18991230,15,,EDUCATIONAL,YES,1110356,,100000,3.177294,6.481880
992,3971,INSTITUTIONAL,I100000990,,MEDIUM,EDUCATION,,,,REGISTERD,13289,18991230,15,,EDUCATIONAL,YES,1110357,,100000,3.177681,6.482156
993,3972,INSTITUTIONAL,I100000991,,MEDIUM,EDUCATION,,,,REGISTERD,13290,18991230,15,,EDUCATIONAL,YES,1110358,,100000,3.177449,6.482216
994,3973,INSTITUTIONAL,I100000992,,MEDIUM,EDUCATION,,,,REGISTERD,13291,18991230,15,,EDUCATIONAL,YES,1110359,,100000,3.177605,6.482288
995,3974,INSTITUTIONAL,I100000993,,MEDIUM,EDUCATION,,,,REGISTERD,13292,18991230,15,,EDUCATIONAL,YES,1110360,,100000,3.177124,6.482252
996,3975,INSTITUTIONAL,I100000994,,MEDIUM,EDUCATION,,,,REGISTERD,13293,18991230,15,,EDUCATIONAL,YES,1110361,,100000,3.177307,6.482018
997,3976,INSTITUTIONAL,I100000995,,MEDIUM,EDUCATION,,,,REGISTERD,13294,18991230,15,,EDUCATIONAL,YES,1110362,,100000,3.176335,6.481375
998,3977,INSTITUTIONAL,I100000996,,MEDIUM,EDUCATION,,,,REGISTERD,13295,18991230,15,,EDUCATIONAL,YES,1110363,,100000,3.176354,6.481454
999,3978,INSTITUTIONAL,I100000997,,MEDIUM,EDUCATION,,,,REGISTERD,13296,18991230,15,,EDUCATIONAL,YES,1110364,,100000,3.176268,6.481410
1000,3979,INSTITUTIONAL,I100000998,,MEDIUM,EDUCATION,,,,REGISTERD,13297,18991230,15,,EDUCATIONAL,YES,1110365,,100000,3.176556,6.481506
1001,3980,INSTITUTIONAL,I100000999,,MEDIUM,EDUCATION,,,,REGISTERD,13298,18991230,15,,EDUCATIONAL,YES,1110366,,100000,3.176853,6.481445
1002,3981,INSTITUTIONAL,I100001000,,MEDIUM,EDUCATION,,,,REGISTERD,13299,18991230,15,,EDUCATIONAL,YES,1110367,,100000,3.176452,6.481693
1003,3982,INSTITUTIONAL,I100001001,,MEDIUM,EDUCATION,,,,REGISTERD,13300,18991230,15,,EDUCATIONAL,YES,1110368,,100000,3.175980,6.481672
1004,3983,INSTITUTIONAL,I100001002,,MEDIUM,EDUCATION,,,,REGISTERD,13301,18991230,15,,EDUCATIONAL,YES,1110369,,100000,3.176839,6.481649
1005,3984,INSTITUTIONAL,I100001003,,MEDIUM,EDUCATION,,,,REGISTERD,13302,18991230,15,,EDUCATIONAL,YES,1110370,,100000,3.176911,6.481556
1006,3985,INSTITUTIONAL,I100001004,,MEDIUM,EDUCATION,,,,REGISTERD,13303,18991230,15,,EDUCATIONAL,YES,1110371,,100000,3.176927,6.481597
1007,3986,INSTITUTIONAL,I100001005,,MEDIUM,EDUCATION,,,,REGISTERD,13304,18991230,15,,EDUCATIONAL,YES,1110372,,100000,3.176944,6.481632
1008,3987,INSTITUTIONAL,I100001006,,MEDIUM,EDUCATION,,,,REGISTERD,13305,18991230,15,,EDUCATIONAL,YES,1110373,,100000,3.176589,6.481745
1009,3988,INSTITUTIONAL,I100001007,,MEDIUM,EDUCATION,,,,REGISTERD,13306,18991230,15,,EDUCATIONAL,YES,1110374,,100000,3.176824,6.481919
1010,3989,INSTITUTIONAL,I100001008,,MEDIUM,EDUCATION,,,,REGISTERD,13307,18991230,15,,EDUCATIONAL,YES,1110375,,100000,3.176552,6.481867
1011,3990,INSTITUTIONAL,I100001009,,MEDIUM,EDUCATION,,,,REGISTERD,13308,18991230,15,,EDUCATIONAL,YES,1110376,,100000,3.176446,6.481859
1012,3991,INSTITUTIONAL,I100001010,,MEDIUM,EDUCATION,,,,REGISTERD,13309,18991230,15,,EDUCATIONAL,YES,1110377,,100000,3.183181,6.485472
1013,3992,INSTITUTIONAL,I100001011,,MEDIUM,EDUCATION,,,,REGISTERD,13310,18991230,15,,EDUCATIONAL,YES,1110378,,100000,3.183153,6.485568
1014,3993,INSTITUTIONAL,I100001012,,MEDIUM,EDUCATION,,,,REGISTERD,13311,18991230,15,,EDUCATIONAL,YES,1110379,,100000,3.188956,6.472075
1015,3994,INSTITUTIONAL,I100001013,,MEDIUM,EDUCATION,,,,REGISTERD,13312,18991230,15,,EDUCATIONAL,YES,1110380,,100000,3.188988,6.472008
1016,3995,INSTITUTIONAL,I100001014,,MEDIUM,EDUCATION,,,,REGISTERD,13313,18991230,15,,EDUCATIONAL,YES,1110381,,100000,3.188856,6.471927
1017,3996,INSTITUTIONAL,I100001015,,MEDIUM,EDUCATION,,,,REGISTERD,13314,18991230,15,,EDUCATIONAL,YES,1110382,,100000,3.188645,6.471995
1018,3997,INSTITUTIONAL,I100001016,,MEDIUM,EDUCATION,,,,REGISTERD,13315,18991230,15,,EDUCATIONAL,YES,1110383,,100000,3.188758,6.472072
1019,3998,INSTITUTIONAL,I100001017,,MEDIUM,EDUCATION,,,,REGISTERD,13316,18991230,15,,EDUCATIONAL,YES,1110384,,100000,3.189166,6.471883
1020,3999,INSTITUTIONAL,I100001018,,MEDIUM,EDUCATION,,,,REGISTERD,13317,18991230,15,,EDUCATIONAL,YES,1110385,,100000,3.188942,6.471899
1021,4000,COMMERCIAL,C100000003,FAMAK CLINIC,LARGE,HEALTHCARE,23,AGO HAUSA STREET,23 AGO HAUSA STREET,REGISTERED,140,5/15/2010,6,080775634,VAT,YES,1109369,7/1/2010,150000,3.189134,6.471821
1022,4001,COMMERCIAL,C100000004,GOSHEN MATERNITY,MEDIUM,HEALTHCARE,23,AGO HAUSA STREET,23 AGO HAUSA STREET,REGISTERED,160,5/15/2010,8,080996456,COMPANY,YES,1109370,7/1/2010,150000,3.189224,6.471836
1023,4002,COMMERCIAL,C100000005,PRINCE HOSPITAL,MEDIUM,HEALTHCARE,9,AGO HAUSA CLOSE,9 AGO HAUSA CLOSE,REGISTERED,180,5/15/2010,5,0803456782,VAT,YES,1109371,7/1/2010,150000,3.189395,6.472020
1024,4003,COMMERCIAL,C100000006,DMT CLINIC,MEDIUM,HEALTHCARE,7,AGO HAUSA CLOSE,7 AGO HAUSA CLOSE,REGISTERED,200,5/15/2010,8,0705175645,VAT,YES,1109372,7/1/2010,150000,3.189475,6.471955
1025,4004,COMMERCIAL,C100000007,VERA HEALTH CENTER,MEDIUM,HEALTHCARE,5,AGO HAUSA CLOSE,5 AGO HAUSA CLOSE,REGISTERED,220,5/15/2010,8,0803456782,COMPANY,YES,1109373,7/1/2010,150000,3.189576,6.471961
1026,4005,COMMERCIAL,C100000008,JUT PHARMACY,LARGE,HEALTHCARE,3,AGO HAUSA CLOSE,3 AGO HAUSA CLOSE,REGISTERED,240,5/15/2010,3,0803456782,VAT,YES,1109374,7/1/2010,150000,3.189635,6.471930
1027,4006,COMMERCIAL,C100000009,LONDIS HOSPITAL,LARGE,HEALTHCARE,6,AGO HAUSA STREET,6 AGO HAUSA STREET,REGISTERED,260,5/15/2010,6,0803456782,VAT,YES,1109375,7/1/2010,150000,3.189645,6.471887
1028,4007,COMMERCIAL,C100000010,MEGAN HOSPITAL,LARGE,HEALTHCARE,5,AGO HAUSA CLOSE,5 AGO HAUSA CLOSE,REGISTERED,280,5/15/2010,5,0803456782,VAT,YES,1109376,7/1/2010,150000,3.189548,6.471879
1029,4008,COMMERCIAL,C100000011,MECCA,LARGE,HEALTHCARE,4,AGO HAUSA STREET,4 AGO HAUSA STREET,REGISTERED,300,5/15/2010,3,0803456782,COMPANY,YES,1109377,7/1/2010,150000,3.189559,6.471738
1030,4009,COMMERCIAL,C100000012,BLAISE,MEDIUM,HEALTHCARE,4,AGO HAUSA STREET,4 AGO HAUSA STREET,REGISTERED,320,5/15/2010,5,0803456782,VAT,YES,1109378,7/1/2010,150000,3.189501,6.471837
1031,4010,COMMERCIAL,C100000013,JUSTINE,MEDIUM,HEALTHCARE,111,LAGOS BADAGRY EXPRESS,111 LAGOS BADAGRY EXPRESS,REGISTERED,340,5/15/2010,7,0803456782,VAT,YES,1109379,7/1/2010,150000,3.189375,6.471762
1032,4011,COMMERCIAL,C100000014,ST JOHNS,MEDIUM,HEALTHCARE,114,LAGOS BADAGRY EXPRESS,114 LAGOS BADAGRY EXPRESS,REGISTERED,360,5/15/2010,5,0803456782,VAT,YES,1109380,7/1/2010,150000,3.189166,6.471698
1033,4012,COMMERCIAL,C100000015,INFOMATICS,SMALL,HEALTHCARE,09,AGO HAUSA STREET,,REGISTERED,380,5/15/2010,6,0803456782,VAT,YES,1109381,7/1/2010,150000,3.189224,6.471547
1034,4013,COMMERCIAL,C100000016,PAGE,SMALL,HEALTHCARE,15,AGO HAUSA STREET,,REGISTERED,400,5/15/2010,7,0803456782,VAT,YES,1109382,7/1/2010,150000,3.189388,6.471540
1035,4014,COMMERCIAL,C100000017,PAGA,SMALL,HEALTHCARE,16,AGO HAUSA STREET,,REGISTERED,420,5/15/2010,6,0803456782,COMPANY,YES,1109383,7/1/2010,150000,3.189444,6.471537
1036,4015,COMMERCIAL,C100000018,DOMINION,SMALL,HEALTHCARE,25,AGO HAUSA STREET,,REGISTERED,440,5/15/2010,4,0803456782,VAT,YES,1109384,7/1/2010,150000,3.189557,6.471535
1037,4016,COMMERCIAL,C100000019,ALL CARE,SMALL,HEALTHCARE,313,AGO HAUSA STREET,,REGISTERED,460,5/15/2010,6,0803456782,VAT,YES,1109385,7/1/2010,150000,3.189649,6.471428
1038,4017,COMMERCIAL,C100000020,MERCY,SMALL,HEALTHCARE,417,AGO HAUSA STREET,,REGISTERED,480,5/15/2010,5,0803456782,VAT,YES,1109386,7/1/2010,150000,3.189501,6.471381
1039,4018,COMMERCIAL,C100000021,ANGEL TOUCH,SMALL,HEALTHCARE,419,AGO HAUSA STREET,,REGISTERED,500,5/15/2010,5,0803456782,VAT,YES,1109387,7/1/2010,150000,3.189661,6.471293
1040,4019,COMMERCIAL,C100000022,LONGLIFE,SMALL,HEALTHCARE,223,AGO HAUSA STREET,,REGISTERED,520,5/15/2010,4,0803456782,VAT,YES,1109388,7/1/2010,150000,3.189509,6.471300
1041,4020,COMMERCIAL,C100000023,ATEME,SMALL,HEALTHCARE,222,MUSHIN WAY,,REGISTERED,540,5/15/2010,4,0803456782,VAT,YES,1109389,7/1/2010,150000,3.189558,6.471253
1042,4021,COMMERCIAL,C100000024,VIEW,SMALL,HEALTHCARE,212,MUSHIN WAY,,REGISTERED,560,5/15/2010,6,0803456782,COMPANY,YES,1109390,7/1/2010,150000,3.194855,6.472526
1043,4022,COMMERCIAL,C100000025,MONQUIE,SMALL,HEALTHCARE,123,MUSHIN WAY,,REGISTERED,580,5/15/2010,5,0803456782,VAT,YES,1109391,7/1/2010,150000,3.194715,6.472426
1044,4023,COMMERCIAL,C100000026,YETTY SUPERMARKET,SMALL,GORCERCY,76,MUSHIN WAY,,REGISTERED,600,5/15/2010,8,0803456782,VAT,YES,1109392,7/1/2010,150000,3.194574,6.472508
1045,4024,COMMERCIAL,C100000027,JK DIVINE,SMALL,GORCERCY,5,MUSHIN WAY,,REGISTERED,620,5/15/2010,4,0803456782,VAT,YES,1109393,7/1/2010,150000,3.194436,6.472447
1046,4025,COMMERCIAL,C100000028,JOSH,SMALL,GORCERCY,78,MUSHIN WAY,,REGISTERED,640,5/15/2010,5,,VAT,YES,1109394,7/1/2010,150000,3.192667,6.472471
1047,4026,COMMERCIAL,C100000029,YEMKEM,MEDIUM,GORCERCY,96,MUSHIN WAY,,REGISTERED,660,5/15/2010,4,,VAT,YES,1109395,7/1/2010,150000,3.191945,6.472297
1048,4027,COMMERCIAL,C100000030,LADOL,MEDIUM,GORCERCY,101,MUSHIN WAY,,REGISTERED,680,5/15/2010,2,,VAT,YES,1109396,7/1/2010,150000,3.191782,6.472422
1049,4028,COMMERCIAL,C100000031,JADOL,LARGE,GORCERCY,104,MUSHIN WAY,,REGISTERED,700,5/15/2010,5,,VAT,YES,1109397,7/1/2010,150000,3.191604,6.472485
1050,4029,COMMERCIAL,C100000032,OLUWOLE,MEDIUM,GORCERCY,119,MUSHIN WAY,,REGISTERED,720,4/16/2000,6,,VAT,YES,1109398,7/1/2010,150000,3.192770,6.472458
1051,4030,COMMERCIAL,C100000033,SESIMI,MEDIUM,GORCERCY,205,MUSHIN WAY,,REGISTERED,740,5/15/2010,7,,VAT,YES,1109399,7/1/2010,150000,3.191261,6.472429
1052,4031,COMMERCIAL,C100000034,MAXIMA,MEDIUM,GORCERCY,1,OLUWOLE,,REGISTERED,760,5/15/2010,7,,COMPANY,YES,1109400,7/1/2010,150000,3.191438,6.472478
1053,4032,COMMERCIAL,C100000035,BRAZE,MEDIUM,GORCERCY,3,OLUWOLE,,REGISTERED,780,5/15/2010,5,,VAT,YES,1109401,7/1/2010,150000,3.190105,6.472323
1054,4033,COMMERCIAL,C100000036,OMO,MEDIUM,GORCERCY,5,OLUWOLE,,REGISTERED,800,5/15/2010,6,,VAT,YES,1109402,7/1/2010,150000,3.189912,6.472427
1055,4034,COMMERCIAL,C100000037,UNIQUE,MEDIUM,GORCERCY,7,OLUWOLE,,REGISTERED,820,5/15/2010,5,,VAT,YES,1109403,7/1/2010,150000,3.190842,6.472451
1056,4035,COMMERCIAL,C100000038,ZULU,MEDIUM,GORCERCY,9,OLUWOLE,,REGISTERED,840,5/16/2000,5,,VAT,YES,1109404,7/1/2010,150000,3.190270,6.472485
1057,4036,COMMERCIAL,C100000039,MERCY,MEDIUM,GORCERCY,11,OLUWOLE,,REGISTERED,860,4/16/2000,4,,VAT,YES,1109405,7/1/2010,150000,3.187551,6.474039
1058,4037,COMMERCIAL,C100000040,JUSTIN,MEDIUM,HEALTHCARE,13,OLUWOLE,,REGISTERED,880,5/15/2010,2,,COMPANY,YES,1109406,7/1/2010,150000,3.187627,6.474147
1059,4038,COMMERCIAL,C100000041,ALERT,MEDIUM,HEALTHCARE,15,OLUWOLE,,REGISTERED,900,5/15/2010,11,,COMPANY,YES,1109407,7/1/2010,150000,3.187750,6.474026
1060,4039,COMMERCIAL,C100000042,EBANO,MEDIUM,HEALTHCARE,17,OLUWOLE,,REGISTERED,920,5/15/2010,15,,VAT,YES,1109408,7/1/2010,150000,3.187876,6.474037
1061,4040,COMMERCIAL,C100000043,EZEGO,MEDIUM,HEALTHCARE,19,OLUWOLE,,REGISTERED,940,5/15/2010,8,,COMPANY,YES,1109409,7/1/2010,150000,3.187866,6.473889
1062,4041,COMMERCIAL,C100000044,SUPER MAT,MEDIUM,HEALTHCARE,21,OLUWOLE,,REGISTERED,960,5/15/2010,12,,VAT,YES,1109410,7/1/2010,150000,3.188014,6.473949
1063,4042,COMMERCIAL,C100000045,MARTINI,MEDIUM,HEALTHCARE,23,OLUWOLE,,REGISTERED,980,3/16/2001,11,,VAT,YES,1109411,7/1/2010,150000,3.187958,6.473984
1064,4043,COMMERCIAL,C100000046,SPLASH,MEDIUM,HEALTHCARE,25,OLUWOLE,,REGISTERED,1000,5/15/2010,12,,VAT,YES,1109412,7/1/2010,150000,3.188070,6.474048
1065,4044,COMMERCIAL,C100000047,TNT,MEDIUM,HEALTHCARE,27,OLUWOLE,,REGISTERED,1020,5/15/2010,9,,VAT,YES,1109413,7/1/2010,150000,3.188195,6.474048
1066,4045,COMMERCIAL,C100000048,JT SON,MEDIUM,HEALTHCARE,29,OLUWOLE,,REGISTERED,1040,5/15/2010,9,,VAT,YES,1109414,7/1/2010,150000,3.188308,6.474038
1067,4046,COMMERCIAL,C100000049,BD AGRO,SMALL,HEALTHCARE,2,DIPEOLU,,REGISTERED,1060,5/15/2010,3,,VAT,YES,1109415,7/1/2010,150000,3.188806,6.473699
1068,4047,COMMERCIAL,C100000050,CENT,SMALL,HEALTHCARE,4,DIPEOLU,,REGISTERED,1080,5/15/2010,2,,VAT,YES,1109416,7/1/2010,150000,3.188819,6.473717
1069,4048,COMMERCIAL,C100000051,BASILIT,SMALL,HEALTHCARE,6,DIPEOLU,,REGISTERED,1100,5/13/2007,102,,VAT,YES,1109417,7/1/2010,150000,3.188874,6.473775
1070,4049,COMMERCIAL,C100000052,FEMTAB AND CO,SMALL,HEALTHCARE,8,DIPEOLU,,REGISTERED,1120,5/15/2010,104,,VAT,YES,1109418,7/1/2010,150000,3.188940,6.473711
1071,4050,COMMERCIAL,C100000053,BANKONAS,SMALL,HEALTHCARE,10,DIPEOLU,,REGISTERED,1140,5/15/2010,106,,VAT,YES,1109419,7/1/2010,150000,3.188986,6.473940
1072,4051,COMMERCIAL,C100000054,ZENDER,SMALL,HEALTHCARE,12,DIPEOLU,,REGISTERED,1160,5/15/2010,108,,VAT,YES,1109420,7/1/2010,150000,3.188966,6.473920
1073,4052,COMMERCIAL,C100000055,BASILICA,SMALL,HEALTHCARE,14,DIPEOLU,,REGISTERED,1180,5/14/2010,110,,VAT,YES,1109421,7/1/2010,150000,3.188874,6.474008
1074,4053,COMMERCIAL,C100000056,JOKLAT,SMALL,HEALTHCARE,16,DIPEOLU,,REGISTERED,1200,11/20/2010,112,,VAT,YES,1109422,7/1/2010,150000,3.188864,6.474013
1075,4054,COMMERCIAL,C100000057,GAFFAR,SMALL,HEALTHCARE,18,DIPEOLU,,REGISTERED,1220,5/15/2010,114,,VAT,YES,1109423,7/1/2010,150000,3.188906,6.474153
1076,4055,COMMERCIAL,C100000058,UDEMY,SMALL,HEALTHCARE,20,DIPEOLU,,REGISTERED,1240,5/15/2010,116,,VAT,YES,1109424,7/1/2010,150000,3.188843,6.474157
1077,4056,COMMERCIAL,C100000059,MOSH AND GROUP,SMALL,HEALTHCARE,22,DIPEOLU,,REGISTERED,1260,5/15/2010,118,,VAT,YES,1109425,7/1/2010,150000,3.188276,6.474450
1078,4057,COMMERCIAL,C100000060,TILLER LIMITED,SMALL,HEALTHCARE,24,DIPEOLU,,REGISTERED,1280,12/15/2010,120,,VAT,YES,1109426,7/1/2010,150000,3.188154,6.474339
1079,4058,COMMERCIAL,C100000061,OLUFEMI AND CO,SMALL,HEALTHCARE,26,DIPEOLU,,REGISTERED,1300,8/15/2010,122,,VAT,YES,1109427,7/1/2010,150000,3.188121,6.474491
1080,4059,COMMERCIAL,C100000062,BALOGUN ST,SMALL,HEALTHCARE,28,DIPEOLU,,REGISTERED,1320,3/16/2001,124,,VAT,YES,1109428,7/1/2010,150000,3.188181,6.474560
1081,4060,COMMERCIAL,C100000063,SKY VEE,SMALL,HEALTHCARE,30,ALAMISI,,REGISTERED,1340,5/15/2012,126,,VAT,YES,1109429,7/1/2010,150000,3.188273,6.474575
1082,4061,COMMERCIAL,C100000064,JOSH DAD,SMALL,HEALTHCARE,32,ALAMISI,,REGISTERED,1360,5/15/2010,128,,VAT,YES,1109430,7/1/2010,150000,3.188937,6.474751
1083,4062,COMMERCIAL,C100000065,DTT LIMITED,SMALL,HEALTHCARE,34,ALAMISI,,REGISTERED,1380,5/15/2010,130,,VAT,YES,1109431,7/1/2010,150000,3.188951,6.474816
1084,4063,COMMERCIAL,C100000066,SONG AND CO,SMALL,HEALTHCARE,36,ALAMISI,,REGISTERED,1400,5/1/2010,132,,VAT,YES,1109432,7/1/2010,150000,3.188744,6.474904
1085,4064,COMMERCIAL,C100000067,BASSEY AND CO,SMALL,HEALTHCARE,38,ALAMISI,,REGISTERED,1420,4/15/2010,134,,VAT,YES,1109433,7/1/2010,150000,3.188778,6.475015
1086,4065,COMMERCIAL,C100000068,RICE AND GRILL AND CO,SMALL,HEALTHCARE,40,ALAMISI,,REGISTERED,1440,5/15/2018,136,,VAT,YES,1109434,7/1/2010,150000,3.188826,6.475097
1087,4066,COMMERCIAL,C100000069,DAVINA INC,MEDIUM,HEALTHCARE,42,ALAMISI,,REGISTERED,1460,5/15/2008,138,,VAT,YES,1109435,7/1/2010,150000,3.188876,6.475064
1088,4067,COMMERCIAL,C100000070,HKN GANG,MEDIUM,HEALTHCARE,44,ALAMISI,,REGISTERED,1480,5/15/2010,140,,VAT,YES,1109436,7/1/2010,150000,3.188980,6.474934
1089,4068,COMMERCIAL,C100000071,PSGL,LARGE,HEALTHCARE,46,ALAMISI,,REGISTERED,1500,5/15/2010,142,,VAT,YES,1109437,7/1/2010,150000,3.188941,6.475261
1090,4069,COMMERCIAL,C100000072,EMMEX,MEDIUM,HEALTHCARE,48,ALAMISI,,REGISTERED,1520,3/11/2010,144,,VAT,YES,1109438,7/1/2010,150000,3.188873,6.475361
1091,4070,COMMERCIAL,C100000073,NDUBISI AND CO,MEDIUM,HEALTHCARE,50,ALAMISI,,REGISTERED,1540,5/15/2010,146,,VAT,YES,1109439,7/1/2010,150000,3.188981,6.475504
1092,4071,COMMERCIAL,C100000074,COPORATE AGENT,MEDIUM,HEALTHCARE,52,ADAMSON,,REGISTERED,1560,5/15/2010,148,,VAT,YES,1109440,7/1/2010,150000,3.188747,6.475491
1093,4072,COMMERCIAL,C100000075,ALIBABA,MEDIUM,HEALTHCARE,54,ADAMSON,,REGISTERED,1580,5/15/2010,150,,VAT,YES,1109441,7/1/2010,150000,3.188630,6.475289
1094,4073,COMMERCIAL,C100000076,ZONES,MEDIUM,HEALTHCARE,56,ADAMSON,,REGISTERED,1600,5/15/2010,152,,VAT,YES,1109442,7/1/2010,150000,3.188571,6.475207
1095,4074,COMMERCIAL,C100000077,PTI  ADMIN,MEDIUM,HEALTHCARE,58,ADAMSON,,REGISTERED,1620,3/16/2001,154,,VAT,YES,1109443,7/1/2010,150000,3.188541,6.475093
1096,4075,COMMERCIAL,C100000078,DATOL,LARGE,HEALTHCARE,60,ADAMSON,,REGISTERED,1640,5/15/2010,156,,VAT,YES,1109444,7/1/2010,150000,3.188490,6.474953
1097,4076,COMMERCIAL,C100000079,YTI,MEDIUM,HEALTHCARE,62,ADAMSON,,REGISTERED,1660,5/15/2010,158,,VAT,YES,1109445,7/1/2010,150000,3.188421,6.475218
1098,4077,COMMERCIAL,C100000080,BAGE,MEDIUM,HEALTHCARE,64,ADAMSON,,REGISTERED,1680,5/15/2010,160,,VAT,YES,1109446,7/1/2010,150000,3.188540,6.475401
1099,4078,COMMERCIAL,C100000081,BRACE,MEDIUM,HEALTHCARE,66,ADAMSON,,REGISTERED,1700,5/15/2010,162,,VAT,YES,1109447,7/1/2010,150000,3.188498,6.475358
1100,4079,COMMERCIAL,C100000082,GUNNERS,MEDIUM,HEALTHCARE,68,ADAMSON,,REGISTERED,1720,5/15/2010,164,,VAT,YES,1109448,7/1/2010,150000,3.188289,6.474823
1101,4080,COMMERCIAL,C100000083,ALT FISH,MEDIUM,HEALTHCARE,70,ADAMSON,,REGISTERED,1740,5/15/2010,166,,VAT,YES,1109449,7/1/2010,150000,3.188201,6.474901
1102,4081,COMMERCIAL,C100000084,,MEDIUM,HEALTHCARE,,,,REGISTERED,1760,5/15/2010,168,,VAT,YES,1109450,,150000,3.188972,6.476670
1103,4082,COMMERCIAL,C100000085,,MEDIUM,HEALTHCARE,,,,REGISTERED,1780,5/15/2010,170,,VAT,YES,1109451,,150000,3.189053,6.476553
1104,4083,COMMERCIAL,C100000086,,MEDIUM,HEALTHCARE,,,,REGISTERED,1800,5/15/2010,172,,VAT,YES,1109452,,150000,3.189974,6.476654
1105,4084,COMMERCIAL,C100000087,,MEDIUM,HEALTHCARE,,,,REGISTERED,1820,5/15/2010,174,,VAT,YES,1109453,,150000,3.189982,6.476564
1106,4085,COMMERCIAL,C100000088,,MEDIUM,HEALTHCARE,,,,REGISTERED,1840,5/15/2010,176,,VAT,YES,1109454,,150000,3.189869,6.476512
1107,4086,COMMERCIAL,C100000089,,MEDIUM,HEALTHCARE,,,,REGISTERED,1860,5/15/2010,178,,VAT,YES,1109455,,150000,3.189663,6.476436
1108,4087,COMMERCIAL,C100000090,,MEDIUM,HEALTHCARE,,,,REGISTERED,1880,5/15/2010,180,,VAT,YES,1109456,,150000,3.189620,6.476345
